from_id,to_id,quarter,instrument,invested_usd,pledged_usd
I046,P169,2026Q1,equity,56000,52000
I046,P169,2026Q2,equity,70000,38000
I046,P169,2026Q3,equity,79000,28000
I046,P169,2026Q4,equity,85000,23000
B14,P169,2025Q4,debt,687000,2536000
B14,P169,2026Q1,debt,1248000,1974000
B14,P169,2026Q2,debt,1657000,1565000
B14,P169,2026Q3,debt,1988000,1234000
B14,P169,2026Q4,debt,2203000,1019000
B15,P169,2024Q1,debt,6303000,8815000
B15,P169,2024Q2,debt,9202000,5916000
B15,P169,2024Q3,debt,11401000,3717000
B15,P169,2024Q4,debt,12082000,3036000
B15,P169,2025Q1,debt,12313000,2805000
B15,P169,2025Q2,debt,10739000,4379000
B15,P169,2025Q3,debt,11528000,3590000
B15,P169,2025Q4,debt,11875000,3243000
B15,P169,2026Q1,debt,12143000,2975000
B15,P169,2026Q2,debt,12178000,2940000
B15,P169,2026Q3,debt,12129000,2989000
B15,P169,2026Q4,debt,12510000,2608000
I033,P170,2025Q4,equity,339000,880000
I033,P170,2026Q1,equity,332000,885000
I033,P170,2026Q2,equity,331000,886000
I033,P170,2026Q3,equity,341000,879000
I033,P170,2026Q4,equity,345000,876000
I060,P170,2024Q2,equity,422000,1021000
I060,P170,2024Q3,equity,699000,744000
I060,P170,2024Q4,equity,875000,568000
I060,P170,2025Q1,equity,966000,477000
I060,P170,2025Q2,equity,1013000,301000
I060,P170,2025Q3,equity,984000,321000
I060,P170,2025Q4,equity,986000,320000
I060,P170,2026Q1,equity,1010000,303000
I060,P170,2026Q2,equity,967000,333000
I060,P170,2026Q3,equity,974000,328000
I060,P170,2026Q4,equity,952000,344000
B04,P170,2025Q2,debt,2300000,7314000
B04,P170,2025Q3,debt,2239000,7356000
B04,P170,2025Q4,debt,2342000,7284000
B04,P170,2026Q1,debt,2327000,7294000
B04,P170,2026Q2,debt,2295000,7317000
B04,P170,2026Q3,debt,2303000,7311000
B04,P170,2026Q4,debt,2343000,7283000
I035,P171,2024Q1,equity,8246000,19514000
I035,P171,2024Q2,equity,13637000,14123000
I035,P171,2024Q3,equity,16189000,11570000
I035,P171,2024Q4,equity,19176000,8584000
I035,P171,2025Q1,equity,19595000,8164000
I035,P171,2025Q2,equity,21090000,6669000
I035,P171,2025Q3,equity,21187000,6573000
I035,P171,2025Q4,equity,22675000,5085000
I035,P171,2026Q1,equity,21753000,6007000
I035,P171,2026Q2,equity,21672000,6088000
I035,P171,2026Q3,equity,22562000,5197000
I035,P171,2026Q4,equity,22374000,5386000
I024,P171,2024Q3,equity,5117000,9590000
I024,P171,2024Q4,equity,8731000,5976000
I024,P171,2025Q1,equity,10356000,4351000
I024,P171,2025Q2,equity,11901000,2806000
I024,P171,2025Q3,equity,12876000,1832000
I024,P171,2025Q4,equity,13799000,908000
I024,P171,2026Q1,equity,14297000,410000
I024,P171,2026Q2,equity,14474000,233000
I024,P171,2026Q3,equity,14262000,445000
I024,P171,2026Q4,equity,13699000,1008000
B12,P171,2024Q2,debt,39470000,37464000
B12,P171,2024Q3,debt,58799000,18135000
B12,P171,2024Q4,debt,67457000,9477000
B12,P171,2025Q1,debt,69832000,7103000
B12,P171,2025Q2,debt,59764000,17171000
B12,P171,2025Q3,debt,67159000,9775000
B12,P171,2025Q4,debt,65848000,11087000
B12,P171,2026Q1,debt,68429000,8505000
B12,P171,2026Q2,debt,73044000,3890000
B12,P171,2026Q3,debt,72273000,4662000
B12,P171,2026Q4,debt,72039000,4895000
I026,P172,2024Q1,equity,1030000,1813000
I026,P172,2024Q2,equity,1652000,1191000
I026,P172,2024Q3,equity,2028000,815000
I026,P172,2024Q4,equity,2250000,593000
I026,P172,2025Q1,equity,2569000,274000
I026,P172,2025Q2,equity,2572000,271000
I026,P172,2025Q3,equity,2714000,129000
I026,P172,2025Q4,equity,2731000,112000
I026,P172,2026Q1,equity,2683000,160000
I026,P172,2026Q2,equity,2700000,143000
I026,P172,2026Q3,equity,2819000,24000
I026,P172,2026Q4,equity,2827000,16000
I019,P172,2025Q3,equity,493000,1333000
I019,P172,2025Q4,equity,796000,1030000
I019,P172,2026Q1,equity,975000,850000
I019,P172,2026Q2,equity,1128000,698000
I019,P172,2026Q3,equity,1170000,655000
I019,P172,2026Q4,equity,1242000,583000
I035,P172,2024Q1,equity,110000,310000
I035,P172,2024Q2,equity,182000,239000
I035,P172,2024Q3,equity,229000,191000
I035,P172,2024Q4,equity,253000,167000
I035,P172,2025Q1,equity,286000,135000
I035,P172,2025Q2,equity,292000,129000
I035,P172,2025Q3,equity,307000,113000
I035,P172,2025Q4,equity,300000,120000
I035,P172,2026Q1,equity,301000,120000
I035,P172,2026Q2,equity,317000,104000
I035,P172,2026Q3,equity,304000,117000
I035,P172,2026Q4,equity,307000,113000
B05,P172,2024Q2,mezzanine,1197000,2451000
B05,P172,2024Q3,mezzanine,1986000,1663000
B05,P172,2024Q4,mezzanine,2420000,1229000
B05,P172,2025Q1,mezzanine,2717000,931000
B05,P172,2025Q2,mezzanine,2126000,1523000
B05,P172,2025Q3,mezzanine,2344000,1305000
B05,P172,2025Q4,mezzanine,2434000,1214000
B05,P172,2026Q1,mezzanine,2518000,1130000
B05,P172,2026Q2,mezzanine,2772000,877000
B05,P172,2026Q3,mezzanine,2653000,996000
B05,P172,2026Q4,mezzanine,2718000,931000
B15,P172,2024Q4,debt,1369000,1522000
B15,P172,2025Q1,debt,2091000,800000
B15,P172,2025Q2,debt,1650000,1241000
B15,P172,2025Q3,debt,1964000,927000
B15,P172,2025Q4,debt,2047000,844000
B15,P172,2026Q1,debt,2260000,631000
B15,P172,2026Q2,debt,2303000,588000
B15,P172,2026Q3,debt,2511000,380000
B15,P172,2026Q4,debt,2452000,439000
I008,P173,2025Q4,equity,14526000,34075000
I008,P173,2026Q1,equity,24046000,24555000
I008,P173,2026Q2,equity,29298000,19303000
I008,P173,2026Q3,equity,33497000,15104000
I008,P173,2026Q4,equity,35877000,12723000
I056,P173,2024Q3,equity,11053000,26471000
I056,P173,2024Q4,equity,17782000,19743000
I056,P173,2025Q1,equity,22949000,14575000
I056,P173,2025Q2,equity,25884000,11640000
I056,P173,2025Q3,equity,27896000,9628000
I056,P173,2025Q4,equity,28754000,8770000
I056,P173,2026Q1,equity,28637000,8887000
I056,P173,2026Q2,equity,30209000,7315000
I056,P173,2026Q3,equity,30100000,7424000
I056,P173,2026Q4,equity,30002000,7522000
B08,P173,2025Q4,mezzanine,29145000,126509000
B08,P173,2026Q1,mezzanine,53880000,101773000
B08,P173,2026Q2,mezzanine,69420000,86233000
B08,P173,2026Q3,mezzanine,84382000,71272000
B08,P173,2026Q4,mezzanine,97041000,58613000
I032,P174,2024Q2,equity,320000,736000
I032,P174,2024Q3,equity,519000,538000
I032,P174,2024Q4,equity,614000,443000
I032,P174,2025Q1,equity,734000,323000
I032,P174,2025Q2,equity,734000,226000
I032,P174,2025Q3,equity,698000,251000
I032,P174,2025Q4,equity,679000,265000
I032,P174,2026Q1,equity,714000,240000
I032,P174,2026Q2,equity,731000,228000
I032,P174,2026Q3,equity,738000,223000
I032,P174,2026Q4,equity,702000,248000
I008,P174,2025Q2,equity,876000,2458000
I008,P174,2025Q3,equity,910000,2434000
I008,P174,2025Q4,equity,909000,2435000
I008,P174,2026Q1,equity,937000,2415000
I008,P174,2026Q2,equity,940000,2413000
I008,P174,2026Q3,equity,934000,2417000
I008,P174,2026Q4,equity,892000,2447000
B04,P174,2024Q4,debt,555000,1062000
B04,P174,2025Q1,debt,824000,792000
B04,P174,2025Q2,debt,489000,789000
B04,P174,2025Q3,debt,485000,792000
B04,P174,2025Q4,debt,517000,770000
B04,P174,2026Q1,debt,504000,778000
B04,P174,2026Q2,debt,493000,786000
B04,P174,2026Q3,debt,504000,779000
B04,P174,2026Q4,debt,510000,774000
B15,P174,2024Q4,debt,2502000,4159000
B15,P174,2025Q1,debt,4010000,2651000
B15,P174,2025Q2,debt,2445000,2951000
B15,P174,2025Q3,debt,2381000,2996000
B15,P174,2025Q4,debt,2383000,2994000
B15,P174,2026Q1,debt,2414000,2972000
B15,P174,2026Q2,debt,2343000,3022000
B15,P174,2026Q3,debt,2413000,2973000
B15,P174,2026Q4,debt,2333000,3029000
I031,P175,2025Q4,equity,7834000,18049000
I031,P175,2026Q1,equity,12546000,13336000
I031,P175,2026Q2,equity,15677000,10205000
I031,P175,2026Q3,equity,18664000,7218000
I031,P175,2026Q4,equity,19389000,6493000
B01,P175,2024Q4,debt,18814000,23056000
B01,P175,2025Q1,debt,28986000,12883000
B01,P175,2025Q2,debt,24023000,17846000
B01,P175,2025Q3,debt,28002000,13868000
B01,P175,2025Q4,debt,29548000,12322000
B01,P175,2026Q1,debt,33193000,8676000
B01,P175,2026Q2,debt,34899000,6970000
B01,P175,2026Q3,debt,36725000,5145000
B01,P175,2026Q4,debt,36172000,5698000
B09,P175,2025Q2,debt,2181000,6905000
B09,P175,2025Q3,debt,3871000,5215000
B09,P175,2025Q4,debt,5052000,4034000
B09,P175,2026Q1,debt,6142000,2944000
B09,P175,2026Q2,debt,6336000,2749000
B09,P175,2026Q3,debt,7109000,1977000
B09,P175,2026Q4,debt,7732000,1353000
I017,P176,2025Q4,equity,13380000,29578000
I017,P176,2026Q1,equity,20819000,22139000
I017,P176,2026Q2,equity,26009000,16949000
I017,P176,2026Q3,equity,31148000,11810000
I017,P176,2026Q4,equity,32516000,10442000
B05,P176,2025Q2,mezzanine,11741000,48130000
B05,P176,2025Q3,mezzanine,20520000,39351000
B05,P176,2025Q4,mezzanine,28384000,31487000
B05,P176,2026Q1,mezzanine,33352000,26520000
B05,P176,2026Q2,mezzanine,39649000,20223000
B05,P176,2026Q3,mezzanine,44677000,15194000
B05,P176,2026Q4,mezzanine,45682000,14190000
I001,P177,2025Q2,equity,18305000,31214000
I001,P177,2025Q3,equity,18632000,30985000
I001,P177,2025Q4,equity,19882000,30110000
I001,P177,2026Q1,equity,18885000,30808000
I001,P177,2026Q2,equity,19139000,30630000
I001,P177,2026Q3,equity,19535000,30353000
I001,P177,2026Q4,equity,19854000,30130000
B08,P177,2024Q2,mezzanine,41585000,80128000
B08,P177,2024Q3,mezzanine,66036000,55678000
B08,P177,2024Q4,mezzanine,81448000,40265000
B08,P177,2025Q1,mezzanine,88974000,32739000
B08,P177,2025Q2,mezzanine,61867000,41892000
B08,P177,2025Q3,mezzanine,63101000,41029000
B08,P177,2025Q4,mezzanine,62817000,41227000
B08,P177,2026Q1,mezzanine,65254000,39522000
B08,P177,2026Q2,mezzanine,63135000,41005000
B08,P177,2026Q3,mezzanine,64026000,40381000
B08,P177,2026Q4,mezzanine,61245000,42328000
I004,P178,2024Q1,equity,2303000,8024000
I004,P178,2024Q2,equity,3857000,6470000
I004,P178,2024Q3,equity,4842000,5485000
I004,P178,2024Q4,equity,5388000,4939000
I004,P178,2025Q1,equity,6046000,4281000
I004,P178,2025Q2,equity,6187000,4140000
I004,P178,2025Q3,equity,6317000,4010000
I004,P178,2025Q4,equity,6368000,3959000
I004,P178,2026Q1,equity,6559000,3768000
I004,P178,2026Q2,equity,6193000,4134000
I004,P178,2026Q3,equity,6578000,3749000
I004,P178,2026Q4,equity,6292000,4035000
B02,P178,2025Q3,debt,2397000,8571000
B02,P178,2025Q4,debt,4241000,6727000
B02,P178,2026Q1,debt,5620000,5348000
B02,P178,2026Q2,debt,6279000,4689000
B02,P178,2026Q3,debt,7042000,3926000
B02,P178,2026Q4,debt,7631000,3337000
B07,P178,2024Q3,debt,1452000,2014000
B07,P178,2024Q4,debt,2283000,1183000
B07,P178,2025Q1,debt,2509000,957000
B07,P178,2025Q2,debt,2001000,1465000
B07,P178,2025Q3,debt,2190000,1276000
B07,P178,2025Q4,debt,2391000,1075000
B07,P178,2026Q1,debt,2475000,991000
B07,P178,2026Q2,debt,2632000,835000
B07,P178,2026Q3,debt,2693000,773000
B07,P178,2026Q4,debt,2689000,777000
I016,P179,2024Q4,equity,2819000,9811000
I016,P179,2025Q1,equity,4375000,8255000
I016,P179,2025Q2,equity,4429000,5740000
I016,P179,2025Q3,equity,4497000,5693000
I016,P179,2025Q4,equity,4519000,5677000
I016,P179,2026Q1,equity,4553000,5654000
I016,P179,2026Q2,equity,4478000,5706000
I016,P179,2026Q3,equity,4533000,5668000
I016,P179,2026Q4,equity,4381000,5774000
B02,P179,2024Q4,debt,14743000,21854000
B02,P179,2025Q1,debt,22327000,14269000
B02,P179,2025Q2,debt,12996000,16520000
B02,P179,2025Q3,debt,13201000,16377000
B02,P179,2025Q4,debt,13666000,16051000
B02,P179,2026Q1,debt,12732000,16705000
B02,P179,2026Q2,debt,13577000,16113000
B02,P179,2026Q3,debt,13730000,16006000
B02,P179,2026Q4,debt,13290000,16314000
I006,P180,2024Q3,equity,7298000,19991000
I006,P180,2024Q4,equity,11796000,15493000
I006,P180,2025Q1,equity,14891000,12398000
I006,P180,2025Q2,equity,16789000,10500000
I006,P180,2025Q3,equity,17924000,9364000
I006,P180,2025Q4,equity,18669000,8620000
I006,P180,2026Q1,equity,19338000,7951000
I006,P180,2026Q2,equity,19647000,7642000
I006,P180,2026Q3,equity,20708000,6581000
I006,P180,2026Q4,equity,19930000,7359000
B11,P180,2024Q2,debt,9967000,13935000
B11,P180,2024Q3,debt,14912000,8989000
B11,P180,2024Q4,debt,16977000,6924000
B11,P180,2025Q1,debt,18220000,5681000
B11,P180,2025Q2,debt,15500000,8402000
B11,P180,2025Q3,debt,17066000,6835000
B11,P180,2025Q4,debt,18205000,5697000
B11,P180,2026Q1,debt,17760000,6142000
B11,P180,2026Q2,debt,18646000,5255000
B11,P180,2026Q3,debt,18647000,5254000
B11,P180,2026Q4,debt,19300000,4601000
I035,P181,2025Q2,equity,2072000,5164000
I035,P181,2025Q3,equity,2010000,5207000
I035,P181,2025Q4,equity,2026000,5196000
I035,P181,2026Q1,equity,2087000,5153000
I035,P181,2026Q2,equity,2047000,5181000
I035,P181,2026Q3,equity,1998000,5216000
I035,P181,2026Q4,equity,2035000,5190000
B03,P181,2025Q3,debt,3864000,11766000
B03,P181,2025Q4,debt,3871000,11761000
B03,P181,2026Q1,debt,3727000,11862000
B03,P181,2026Q2,debt,3845000,11779000
B03,P181,2026Q3,debt,3823000,11795000
B03,P181,2026Q4,debt,3874000,11759000
I061,P182,2024Q3,equity,3648000,8335000
I061,P182,2024Q4,equity,5933000,6050000
I061,P182,2025Q1,equity,7291000,4692000
I061,P182,2025Q2,equity,7473000,3157000
I061,P182,2025Q3,equity,7208000,3343000
I061,P182,2025Q4,equity,7142000,3389000
I061,P182,2026Q1,equity,6867000,3581000
I061,P182,2026Q2,equity,7325000,3261000
I061,P182,2026Q3,equity,7215000,3338000
I061,P182,2026Q4,equity,7394000,3212000
B05,P182,2024Q2,mezzanine,6860000,18126000
B05,P182,2024Q3,mezzanine,11186000,13799000
B05,P182,2024Q4,mezzanine,13260000,11726000
B05,P182,2025Q1,mezzanine,15122000,9864000
B05,P182,2025Q2,mezzanine,10302000,10279000
B05,P182,2025Q3,mezzanine,10411000,10202000
B05,P182,2025Q4,mezzanine,10542000,10111000
B05,P182,2026Q1,mezzanine,10616000,10058000
B05,P182,2026Q2,mezzanine,10437000,10184000
B05,P182,2026Q3,mezzanine,10248000,10316000
B05,P182,2026Q4,mezzanine,10322000,10264000
I014,P183,2025Q3,equity,2195000,3969000
I014,P183,2025Q4,equity,3477000,2687000
I014,P183,2026Q1,equity,4415000,1749000
I014,P183,2026Q2,equity,4954000,1210000
I014,P183,2026Q3,equity,5340000,824000
I014,P183,2026Q4,equity,5467000,697000
I012,P183,2025Q2,equity,217000,588000
I012,P183,2025Q3,equity,358000,446000
I012,P183,2025Q4,equity,423000,381000
I012,P183,2026Q1,equity,498000,306000
I012,P183,2026Q2,equity,542000,263000
I012,P183,2026Q3,equity,559000,245000
I012,P183,2026Q4,equity,562000,242000
B10,P183,2025Q2,debt,3171000,9691000
B10,P183,2025Q3,debt,5600000,7262000
B10,P183,2025Q4,debt,7349000,5514000
B10,P183,2026Q1,debt,8585000,4277000
B10,P183,2026Q2,debt,9452000,3411000
B10,P183,2026Q3,debt,9935000,2927000
B10,P183,2026Q4,debt,10733000,2129000
B07,P183,2025Q4,debt,953000,2825000
B07,P183,2026Q1,debt,1646000,2132000
B07,P183,2026Q2,debt,2220000,1558000
B07,P183,2026Q3,debt,2485000,1292000
B07,P183,2026Q4,debt,2858000,920000
I035,P184,2025Q3,equity,1364000,4600000
I035,P184,2025Q4,equity,2317000,3647000
I035,P184,2026Q1,equity,2899000,3065000
I035,P184,2026Q2,equity,3169000,2794000
I035,P184,2026Q3,equity,3530000,2433000
I035,P184,2026Q4,equity,3596000,2368000
I009,P184,2025Q3,equity,2688000,7494000
I009,P184,2025Q4,equity,4535000,5646000
I009,P184,2026Q1,equity,5638000,4543000
I009,P184,2026Q2,equity,6106000,4075000
I009,P184,2026Q3,equity,6667000,3514000
I009,P184,2026Q4,equity,6999000,3182000
B13,P184,2024Q4,debt,7886000,11090000
B13,P184,2025Q1,debt,12486000,6491000
B13,P184,2025Q2,debt,9720000,9256000
B13,P184,2025Q3,debt,11323000,7653000
B13,P184,2025Q4,debt,12849000,6127000
B13,P184,2026Q1,debt,13337000,5639000
B13,P184,2026Q2,debt,14365000,4611000
B13,P184,2026Q3,debt,14068000,4909000
B13,P184,2026Q4,debt,14762000,4215000
I059,P185,2024Q3,equity,5871000,16686000
I059,P185,2024Q4,equity,9178000,13379000
I059,P185,2025Q1,equity,11429000,11128000
I059,P185,2025Q2,equity,13261000,9296000
I059,P185,2025Q3,equity,13878000,8679000
I059,P185,2025Q4,equity,14574000,7983000
I059,P185,2026Q1,equity,15299000,7258000
I059,P185,2026Q2,equity,15113000,7444000
I059,P185,2026Q3,equity,14828000,7729000
I059,P185,2026Q4,equity,15130000,7427000
B04,P185,2025Q1,debt,11593000,17551000
B04,P185,2025Q2,debt,10361000,18784000
B04,P185,2025Q3,debt,13991000,15153000
B04,P185,2025Q4,debt,16034000,13110000
B04,P185,2026Q1,debt,18857000,10288000
B04,P185,2026Q2,debt,20392000,8752000
B04,P185,2026Q3,debt,20052000,9092000
B04,P185,2026Q4,debt,21280000,7864000
I046,P186,2024Q4,equity,1570000,3975000
I046,P186,2025Q1,equity,2681000,2864000
I046,P186,2025Q2,equity,2564000,2087000
I046,P186,2025Q3,equity,2573000,2081000
I046,P186,2025Q4,equity,2539000,2104000
I046,P186,2026Q1,equity,2647000,2029000
I046,P186,2026Q2,equity,2419000,2188000
I046,P186,2026Q3,equity,2565000,2086000
I046,P186,2026Q4,equity,2585000,2072000
I035,P186,2025Q2,equity,225000,639000
I035,P186,2025Q3,equity,232000,635000
I035,P186,2025Q4,equity,233000,634000
I035,P186,2026Q1,equity,221000,642000
I035,P186,2026Q2,equity,237000,631000
I035,P186,2026Q3,equity,221000,642000
I035,P186,2026Q4,equity,234000,633000
I029,P186,2025Q4,equity,347000,617000
I029,P186,2026Q1,equity,347000,617000
I029,P186,2026Q2,equity,350000,615000
I029,P186,2026Q3,equity,352000,614000
I029,P186,2026Q4,equity,344000,619000
B13,P186,2025Q3,debt,1814000,5059000
B13,P186,2025Q4,debt,1794000,5073000
B13,P186,2026Q1,debt,1778000,5084000
B13,P186,2026Q2,debt,1793000,5074000
B13,P186,2026Q3,debt,1781000,5083000
B13,P186,2026Q4,debt,1807000,5064000
I038,P187,2024Q2,equity,3305000,7393000
I038,P187,2024Q3,equity,5612000,5086000
I038,P187,2024Q4,equity,6441000,4257000
I038,P187,2025Q1,equity,7665000,3033000
I038,P187,2025Q2,equity,8139000,2558000
I038,P187,2025Q3,equity,8624000,2073000
I038,P187,2025Q4,equity,8832000,1865000
I038,P187,2026Q1,equity,8819000,1878000
I038,P187,2026Q2,equity,8970000,1728000
I038,P187,2026Q3,equity,8862000,1835000
I038,P187,2026Q4,equity,9144000,1554000
B15,P187,2025Q1,debt,9388000,14533000
B15,P187,2025Q2,debt,9197000,14724000
B15,P187,2025Q3,debt,11839000,12081000
B15,P187,2025Q4,debt,13745000,10176000
B15,P187,2026Q1,debt,15293000,8627000
B15,P187,2026Q2,debt,16396000,7524000
B15,P187,2026Q3,debt,17687000,6234000
B15,P187,2026Q4,debt,18969000,4952000
B03,P187,2025Q4,debt,1005000,4291000
B03,P187,2026Q1,debt,1780000,3516000
B03,P187,2026Q2,debt,2330000,2966000
B03,P187,2026Q3,debt,2644000,2652000
B03,P187,2026Q4,debt,2907000,2389000
I003,P188,2024Q2,equity,10120000,18124000
I003,P188,2024Q3,equity,16861000,11383000
I003,P188,2024Q4,equity,20045000,8199000
I003,P188,2025Q1,equity,23003000,5241000
I003,P188,2025Q2,equity,25301000,2943000
I003,P188,2025Q3,equity,26104000,2140000
I003,P188,2025Q4,equity,27521000,723000
I003,P188,2026Q1,equity,26430000,1814000
I003,P188,2026Q2,equity,28767000,0
I003,P188,2026Q3,equity,26800000,1444000
I003,P188,2026Q4,equity,26637000,1607000
B03,P188,2024Q1,debt,21214000,25553000
B03,P188,2024Q2,debt,32461000,14306000
B03,P188,2024Q3,debt,37783000,8984000
B03,P188,2024Q4,debt,40339000,6429000
B03,P188,2025Q1,debt,41113000,5655000
B03,P188,2025Q2,debt,36922000,9845000
B03,P188,2025Q3,debt,38122000,8645000
B03,P188,2025Q4,debt,40525000,6242000
B03,P188,2026Q1,debt,40441000,6326000
B03,P188,2026Q2,debt,40476000,6292000
B03,P188,2026Q3,debt,40361000,6406000
B03,P188,2026Q4,debt,41990000,4777000
I045,P189,2025Q2,equity,4585000,12855000
I045,P189,2025Q3,equity,7496000,9944000
I045,P189,2025Q4,equity,9718000,7722000
I045,P189,2026Q1,equity,10451000,6989000
I045,P189,2026Q2,equity,11942000,5498000
I045,P189,2026Q3,equity,12149000,5292000
I045,P189,2026Q4,equity,12415000,5025000
B08,P189,2024Q2,mezzanine,6119000,11618000
B08,P189,2024Q3,mezzanine,9609000,8128000
B08,P189,2024Q4,mezzanine,11579000,6158000
B08,P189,2025Q1,mezzanine,13059000,4678000
B08,P189,2025Q2,mezzanine,9905000,7832000
B08,P189,2025Q3,mezzanine,10846000,6891000
B08,P189,2025Q4,mezzanine,11706000,6031000
B08,P189,2026Q1,mezzanine,12665000,5072000
B08,P189,2026Q2,mezzanine,13053000,4683000
B08,P189,2026Q3,mezzanine,13714000,4023000
B08,P189,2026Q4,mezzanine,13478000,4259000
B09,P189,2024Q2,debt,9790000,13153000
B09,P189,2024Q3,debt,14452000,8491000
B09,P189,2024Q4,debt,16554000,6389000
B09,P189,2025Q1,debt,18197000,4747000
B09,P189,2025Q2,debt,15226000,7717000
B09,P189,2025Q3,debt,16117000,6827000
B09,P189,2025Q4,debt,17121000,5822000
B09,P189,2026Q1,debt,17634000,5310000
B09,P189,2026Q2,debt,18042000,4901000
B09,P189,2026Q3,debt,18251000,4693000
B09,P189,2026Q4,debt,18139000,4804000
I051,P190,2024Q1,equity,2803000,6827000
I051,P190,2024Q2,equity,4570000,5060000
I051,P190,2024Q3,equity,5796000,3834000
I051,P190,2024Q4,equity,6659000,2971000
I051,P190,2025Q1,equity,7059000,2571000
I051,P190,2025Q2,equity,7256000,2374000
I051,P190,2025Q3,equity,7439000,2191000
I051,P190,2025Q4,equity,7744000,1886000
I051,P190,2026Q1,equity,7355000,2275000
I051,P190,2026Q2,equity,7898000,1731000
I051,P190,2026Q3,equity,7514000,2116000
I051,P190,2026Q4,equity,7605000,2025000
I011,P190,2025Q1,equity,1605000,3878000
I011,P190,2025Q2,equity,2772000,2711000
I011,P190,2025Q3,equity,3427000,2056000
I011,P190,2025Q4,equity,3789000,1694000
I011,P190,2026Q1,equity,4033000,1450000
I011,P190,2026Q2,equity,4020000,1463000
I011,P190,2026Q3,equity,4298000,1185000
I011,P190,2026Q4,equity,4306000,1177000
B10,P190,2025Q4,debt,2773000,7561000
B10,P190,2026Q1,debt,4737000,5597000
B10,P190,2026Q2,debt,6363000,3971000
B10,P190,2026Q3,debt,7045000,3289000
B10,P190,2026Q4,debt,8125000,2209000
B14,P190,2025Q2,debt,3453000,9687000
B14,P190,2025Q3,debt,6031000,7110000
B14,P190,2025Q4,debt,8001000,5139000
B14,P190,2026Q1,debt,9111000,4030000
B14,P190,2026Q2,debt,10350000,2790000
