driver_id,rider_id,hour,pickup_zone,dropoff_zone,wait_min,distance_km,fare,surge_mult,tip
D051,R144,19,Z20,Z03,6.9,5.33,18.95,1.53,1.86
D036,R185,15,Z04,Z24,6.7,5.35,11.4,1.0,2.09
D056,R060,17,Z02,Z15,4.3,5.9,12.67,1.0,3.17
D052,R061,23,Z01,Z10,7.7,3.7,10.44,1.14,1.46
D041,R120,17,Z08,Z09,3.5,1.13,2.0,1.0,0.35
D048,R108,18,Z14,Z04,8.5,4.4,9.99,1.0,1.83
D010,R243,17,Z07,Z03,9.5,4.44,11.0,1.0,2.42
D064,R011,13,Z04,Z24,6.9,5.35,12.31,1.0,3.05
D038,R116,20,Z24,Z07,10.4,3.11,10.41,1.42,2.81
D091,R096,1,Z04,Z17,8.3,5.65,13.47,1.17,2.16
D029,R176,16,Z22,ZJFK,5.8,14.95,40.52,1.01,7.86
D065,R058,9,Z12,Z01,3.1,4.95,11.89,1.0,1.08
D048,R026,15,Z12,Z21,3.9,2.8,5.58,1.0,1.96
D074,R081,21,Z24,Z17,8.3,5.66,15.75,1.26,3.66
D059,R241,9,Z14,Z03,7.0,5.62,12.31,1.0,3.77
D076,R176,20,Z01,Z07,4.4,4.22,10.03,1.0,2.27
D078,R024,6,Z10,ZJFK,5.6,12.51,40.33,1.27,5.44
D082,R070,17,Z07,ZJFK,7.4,11.92,40.16,1.33,5.96
D051,R247,14,Z14,Z13,8.0,4.17,8.89,1.0,2.78
D102,R103,19,Z10,Z10,7.2,0.4,5.45,1.82,0.66
D019,R124,14,Z21,Z07,6.2,4.15,7.47,1.0,1.56
D045,R030,22,Z05,Z13,10.0,4.28,17.56,1.55,2.59
D112,R222,2,Z20,Z14,6.7,2.59,6.62,1.1,0.85
D036,R071,18,Z12,Z03,4.4,4.26,9.42,1.0,2.6
D094,R051,13,Z22,Z12,6.1,3.64,8.77,1.0,2.17
D049,R068,13,Z07,Z05,8.7,1.53,6.57,1.0,0.82
D037,R015,21,Z13,Z10,6.0,3.69,20.25,2.69,0.57
D022,R151,1,Z15,Z13,6.2,2.32,7.93,1.06,1.57
D060,R073,18,Z15,Z09,6.5,2.16,4.49,1.0,1.08
D078,R181,10,Z12,Z11,3.8,1.88,5.28,1.0,1.75
D102,R213,11,Z15,Z03,6.8,4.46,11.71,1.0,3.42
D060,R186,13,Z24,Z13,6.0,4.94,12.39,1.0,2.17
D117,R136,17,Z05,Z11,9.5,3.73,10.39,1.0,1.25
D074,R153,2,Z18,Z13,6.9,2.26,8.09,1.41,1.74
D019,R065,19,Z17,Z07,4.7,5.66,24.93,2.16,1.32
D034,R041,11,Z16,Z01,7.7,4.47,11.46,1.0,2.2
D058,R107,12,Z12,Z22,5.6,3.64,9.79,1.0,2.34
D031,R161,15,Z17,Z15,4.1,3.27,7.53,1.0,2.12
D038,R122,19,Z12,Z18,7.5,2.38,9.08,1.33,1.55
D038,R130,17,Z05,ZJFK,9.7,11.8,34.91,1.0,8.92
D060,R049,7,Z13,ZJFK,3.5,15.67,40.38,1.03,10.74
D105,R056,18,Z19,Z04,4.2,5.69,13.9,1.0,2.5
D027,R146,9,Z23,Z15,5.9,3.67,10.87,1.0,3.26
D049,R205,8,Z03,Z22,1.7,7.03,14.29,1.0,2.67
D017,R183,9,Z04,Z12,7.4,4.16,8.06,1.0,1.26
D016,R024,5,Z16,ZJFK,6.9,13.16,45.79,1.47,5.25
D101,R147,19,Z13,Z14,5.3,4.17,13.79,1.21,2.32
D010,R152,17,Z15,Z03,5.4,4.46,8.76,1.0,1.86
D051,R096,1,Z03,Z17,6.4,5.01,11.91,1.0,1.68
D068,R212,14,Z05,Z23,9.1,5.88,14.18,1.0,3.57
D072,R187,20,Z20,Z14,7.0,2.59,9.87,1.26,2.32
D006,R113,23,Z23,Z17,8.3,5.21,15.44,1.16,1.93
D063,R231,0,Z19,Z10,7.1,4.07,10.87,1.2,1.44
D087,R138,21,Z09,Z13,8.7,2.89,8.49,1.29,0.95
D066,R158,14,Z18,Z15,4.5,3.05,8.71,1.0,2.25
D055,R135,16,Z20,Z23,2.4,2.96,8.74,1.0,1.46
D005,R223,14,Z11,Z03,2.3,3.05,8.13,1.0,0.98
D035,R250,11,Z06,Z07,9.6,2.29,4.91,1.0,0.93
D115,R015,5,Z18,ZJFK,5.0,17.07,54.76,1.38,9.91
D117,R013,20,Z24,Z10,8.3,3.4,10.61,1.28,2.69
D117,R026,9,Z04,Z14,9.1,4.4,11.73,1.0,3.51
D078,R206,10,Z23,Z17,7.0,5.21,10.89,1.0,2.24
D113,R031,1,Z19,Z17,8.2,3.15,11.21,1.47,0.83
D057,R070,12,Z04,Z24,8.8,5.35,13.32,1.0,1.53
D094,R158,12,Z02,Z09,4.3,4.48,10.68,1.0,1.51
D069,R100,13,Z15,Z10,5.2,2.39,8.62,1.0,2.33
D097,R017,10,Z23,Z21,4.7,1.71,7.16,1.0,1.68
D063,R229,6,Z12,ZJFK,3.1,15.1,39.69,1.02,10.14
D094,R076,9,Z24,Z12,6.5,3.86,8.63,1.0,0.86
D103,R137,19,Z08,Z23,4.9,5.65,14.79,1.28,3.49
D020,R119,9,Z13,Z19,4.7,3.0,7.18,1.0,1.59
D071,R092,11,Z21,Z13,4.8,3.75,11.26,1.0,3.27
D058,R160,16,Z21,ZJFK,7.9,15.41,42.59,1.1,9.01
D005,R025,19,Z04,Z17,8.1,5.65,12.42,1.25,2.48
D023,R115,16,Z16,Z05,8.0,2.17,7.96,1.0,1.52
D027,R094,9,Z04,Z12,7.5,4.16,11.42,1.0,2.36
D037,R247,19,Z20,Z13,7.6,2.51,7.32,1.32,0.64
D093,R124,2,Z04,Z17,10.1,5.65,18.11,1.36,4.26
D053,R187,13,Z12,Z07,2.2,3.67,10.63,1.0,1.85
D076,R184,16,Z02,Z03,3.6,1.9,6.96,1.0,2.77
D098,R134,14,Z01,Z05,4.0,3.1,7.22,1.0,2.4
D027,R159,17,Z11,Z09,4.4,2.37,8.13,1.0,2.15
D116,R116,15,Z19,Z22,2.9,2.36,6.74,1.0,1.11
D066,R064,19,Z08,Z23,6.1,5.65,18.63,1.37,5.29
D063,R211,15,Z15,ZJFK,4.4,14.45,39.62,1.08,10.01
D120,R137,13,Z20,Z13,4.2,2.51,7.53,1.0,1.21
D079,R198,8,Z14,Z01,7.2,5.73,15.02,1.0,2.73
D049,R169,2,Z20,Z07,6.8,3.79,12.26,1.31,2.01
D069,R063,1,Z11,Z17,4.3,2.46,6.73,1.0,1.64
D060,R013,16,Z11,ZJFK,3.2,15.05,40.66,1.04,10.71
D103,R164,17,Z13,Z22,3.3,4.66,10.66,1.0,1.95
D067,R054,16,Z13,Z19,4.3,3.0,9.12,1.0,1.07
D002,R248,11,Z16,Z11,8.3,3.24,8.39,1.0,1.72
D014,R139,0,Z17,Z10,5.4,4.92,25.13,2.62,2.12
D072,R209,13,Z02,Z12,4.8,5.6,12.33,1.0,2.04
D032,R219,14,Z10,Z10,4.6,0.4,3.07,1.0,1.13
D063,R043,5,Z05,ZJFK,8.7,11.8,36.35,1.09,5.64
D065,R114,14,Z16,Z13,8.8,3.38,11.34,1.0,2.85
D089,R215,17,Z11,Z17,4.0,2.46,7.78,1.0,2.05
D096,R141,2,Z06,Z17,12.4,6.88,20.23,1.28,5.78
D010,R181,12,Z20,Z02,4.8,6.72,16.73,1.0,2.95
D017,R239,2,Z14,Z10,9.4,2.44,6.72,1.1,2.02
D095,R007,7,Z11,Z20,4.6,3.03,7.95,1.0,2.43
D117,R129,16,Z04,Z09,9.4,2.18,7.75,1.0,0.87
D075,R087,2,Z15,Z17,7.0,3.27,9.69,1.19,2.06
D029,R025,15,Z12,ZJFK,4.3,15.1,51.45,1.39,5.92
D005,R091,1,Z04,Z13,11.1,4.36,13.19,1.37,1.13
D004,R229,15,Z09,Z01,8.2,3.24,8.77,1.0,2.22
D063,R160,7,Z11,ZJFK,3.9,15.05,39.27,1.0,7.87
D043,R067,12,Z20,Z01,3.4,5.9,13.37,1.0,2.69
D014,R148,10,Z10,Z10,5.2,0.4,4.11,1.0,0.56
D053,R049,15,Z15,ZJFK,4.8,14.45,44.92,1.2,10.44
D096,R133,9,Z04,Z09,6.6,2.18,7.81,1.0,2.61
D019,R208,23,Z05,Z17,11.4,5.56,10.24,1.0,1.31
D059,R147,7,Z16,Z15,6.7,1.71,5.84,1.0,0.82
D104,R142,12,Z07,Z20,7.9,3.79,9.12,1.0,1.32
D004,R085,1,Z20,Z07,7.3,3.79,10.12,1.0,0.79
D063,R125,6,Z20,ZJFK,4.1,15.3,42.09,1.14,7.05
D117,R150,15,Z12,Z03,4.7,4.26,12.34,1.0,3.73
D041,R182,7,Z01,Z13,5.6,4.82,11.09,1.0,3.41
D109,R243,13,Z15,Z03,4.4,4.46,9.6,1.0,1.93
D062,R221,22,Z24,Z14,10.2,1.39,7.03,1.57,3.13
D111,R238,5,Z01,ZJFK,4.8,12.27,39.66,1.11,10.49
D016,R044,11,Z19,Z18,5.5,2.28,6.6,1.0,2.38
D112,R218,15,Z12,Z11,4.4,1.88,4.78,1.0,0.48
D040,R108,12,Z14,Z01,4.8,5.73,12.9,1.0,1.87
D111,R021,18,Z12,Z08,5.5,2.35,6.1,1.0,0.81
D036,R216,15,Z20,Z18,4.4,2.41,8.58,1.0,2.52
D087,R027,9,Z12,Z12,4.9,0.4,5.65,1.0,1.56
D102,R055,11,Z23,Z12,6.9,4.11,9.04,1.0,1.34
D099,R009,1,Z18,Z14,5.2,4.59,15.31,1.36,1.65
D079,R077,19,Z06,Z17,13.5,6.88,17.08,1.09,2.18
D011,R023,2,Z14,Z13,10.2,4.17,10.24,1.1,2.14
D114,R233,17,Z11,Z02,4.3,4.24,10.14,1.0,2.45
D039,R129,19,Z03,Z01,6.5,1.56,7.29,1.13,1.78
D006,R221,18,Z20,Z17,2.9,3.0,8.98,1.0,1.72
D074,R216,22,Z07,Z14,10.2,2.28,10.88,2.1,0.51
D073,R011,19,Z04,Z13,9.4,4.36,11.84,1.26,2.47
D110,R244,10,Z01,Z06,4.4,3.33,7.84,1.0,1.79
D044,R092,17,Z13,Z19,2.4,3.0,8.78,1.0,2.74
D060,R075,6,Z24,ZJFK,5.6,13.64,41.4,1.18,10.51
D077,R169,21,Z05,Z14,12.8,3.24,10.45,1.13,1.76
D004,R250,17,Z06,Z15,9.0,4.53,11.18,1.0,1.63
D004,R029,16,Z15,Z23,4.7,3.67,10.99,1.0,2.48
D046,R047,15,Z15,Z24,4.0,3.05,8.43,1.0,0.97
D082,R170,17,Z02,ZJFK,5.2,13.8,37.68,1.03,10.16
D015,R035,1,Z10,Z13,7.7,3.69,15.86,2.03,2.32
D014,R014,1,Z19,Z10,6.5,4.07,12.49,1.23,3.39
D073,R047,11,Z15,Z14,5.2,2.25,6.11,1.0,0.81
D022,R075,19,Z09,Z14,8.4,3.04,11.77,1.43,2.69
D100,R063,14,Z10,Z07,5.0,1.25,5.1,1.0,0.99
D074,R079,20,Z15,Z13,6.4,2.32,6.84,1.18,1.72
D058,R085,2,Z03,Z17,7.1,5.01,16.86,1.51,1.33
D033,R174,12,Z07,Z15,10.5,2.94,7.94,1.0,1.25
D117,R226,18,Z19,Z01,4.8,6.66,15.71,1.0,3.37
D027,R184,1,Z08,Z07,7.6,2.96,7.46,1.19,1.2
D090,R052,13,Z24,Z13,7.9,4.94,12.84,1.0,2.06
D039,R159,5,Z04,ZJFK,6.3,11.9,41.86,1.28,9.96
D027,R028,19,Z18,Z22,6.8,4.24,10.39,1.13,1.71
D009,R083,14,Z16,Z12,7.5,2.48,7.66,1.0,1.97
D028,R094,12,Z04,Z16,9.0,3.19,9.75,1.0,1.28
D093,R159,11,Z11,Z15,3.5,2.51,4.24,1.0,1.09
D057,R011,11,Z17,Z15,3.8,3.27,9.69,1.0,1.79
D092,R139,9,Z01,Z18,2.7,6.65,15.32,1.0,2.63
D103,R110,18,Z03,Z05,4.6,3.42,9.97,1.0,1.04
D041,R181,23,Z14,Z13,8.2,4.17,17.06,1.97,3.17
D004,R236,13,Z09,Z18,5.3,4.4,9.74,1.0,2.05
D009,R220,21,Z06,Z13,12.1,5.59,16.84,1.49,1.92
D116,R018,21,Z12,Z17,5.9,2.42,9.98,1.39,0.94
D065,R160,13,Z14,Z19,8.2,3.0,7.67,1.0,1.56
D034,R239,23,Z13,Z17,4.6,1.69,9.47,2.0,0.07
D053,R241,9,Z22,Z20,6.3,2.56,6.8,1.0,1.83
D003,R034,16,Z10,Z06,3.2,2.55,8.0,1.0,0.62
D090,R069,16,Z16,Z06,6.0,3.36,9.17,1.0,2.76
D024,R017,8,Z23,Z03,5.3,7.73,16.25,1.0,1.44
D002,R206,17,Z19,Z08,5.9,4.06,10.46,1.0,2.53
D026,R105,11,Z06,Z16,10.6,3.36,8.13,1.0,1.23
D027,R012,19,Z18,Z11,7.3,3.12,8.0,1.14,1.39
D058,R217,8,Z24,Z06,6.8,4.94,13.36,1.0,2.53
D029,R223,7,Z07,ZJFK,8.8,11.92,40.57,1.18,10.06
D017,R024,17,Z07,Z20,9.5,3.79,9.2,1.0,1.74
D077,R069,17,Z20,Z04,5.8,4.93,11.45,1.0,4.08
D082,R243,17,Z22,Z06,7.0,6.0,16.33,1.0,3.72
D001,R156,17,Z01,Z17,4.7,6.0,11.83,1.0,2.76
D086,R242,15,Z19,Z22,5.2,2.36,6.06,1.0,1.51
D023,R085,16,Z06,Z14,8.0,4.17,10.52,1.0,2.0
D111,R203,17,Z06,Z18,9.9,7.06,13.58,1.0,2.13
D009,R059,19,Z04,Z24,9.2,5.35,16.29,1.42,3.95
D049,R161,9,Z16,Z15,7.2,1.71,5.71,1.0,1.31
D057,R193,16,Z06,Z01,7.8,3.33,8.88,1.0,1.1
D099,R193,10,Z06,Z15,10.7,4.53,12.65,1.0,1.65
D093,R072,16,Z01,Z13,4.0,4.82,12.34,1.0,2.57
D056,R123,16,Z23,Z17,6.1,5.21,12.3,1.0,2.45
D029,R122,7,Z06,ZJFK,12.0,10.48,30.98,1.0,6.56
D052,R240,11,Z06,Z15,10.0,4.53,9.76,1.0,1.15
D051,R101,7,Z21,Z19,4.7,1.34,5.5,1.0,0.14
D017,R132,13,Z03,Z05,3.2,3.42,8.72,1.0,2.27
D082,R007,17,Z04,ZJFK,7.3,11.9,37.87,1.2,9.19
D025,R162,23,Z23,Z13,7.7,5.04,10.85,1.15,2.55
D041,R046,16,Z03,Z03,4.4,0.4,4.52,1.0,0.83
D017,R176,16,Z09,Z01,6.6,3.24,8.66,1.0,1.79
D024,R113,11,Z16,Z11,6.9,3.24,10.11,1.0,1.92
D041,R238,15,Z18,Z08,3.4,4.17,10.42,1.0,2.08
D115,R057,17,Z21,Z21,5.4,0.4,1.56,1.0,0.48
D103,R042,20,Z07,Z17,11.1,5.66,18.5,1.47,3.42
D041,R202,11,Z16,Z12,8.4,2.48,6.16,1.0,1.26
D049,R131,7,Z13,Z18,3.2,2.26,7.29,1.0,2.03
D057,R218,12,Z07,Z13,8.9,4.47,10.33,1.0,2.3
D082,R186,17,Z15,Z17,4.9,3.27,11.7,1.0,2.55
D113,R214,14,Z08,Z13,3.7,2.46,8.26,1.0,2.84
D090,R222,9,Z24,Z17,6.7,5.66,14.03,1.0,2.8
D076,R103,8,Z22,Z08,8.0,4.96,11.08,1.0,2.46
D078,R220,7,Z07,ZJFK,10.1,11.92,35.77,1.09,5.94
D033,R149,15,Z15,Z14,3.6,2.25,6.66,1.0,2.39
D049,R064,13,Z05,Z14,11.2,3.24,8.59,1.0,1.06
D058,R234,12,Z16,Z10,6.0,1.28,5.12,1.0,1.34
D029,R242,6,Z14,ZJFK,7.6,13.39,38.46,1.07,6.06
D026,R122,18,Z02,Z09,2.7,4.48,10.43,1.0,1.82
D028,R224,23,Z11,Z14,6.4,4.26,11.86,1.25,2.17
D114,R090,15,Z24,Z13,6.2,4.94,13.17,1.0,1.6
D031,R205,2,Z21,Z07,7.4,4.15,13.77,1.2,3.57
D019,R041,0,Z15,Z10,5.0,2.39,7.6,1.26,0.77
D021,R047,11,Z15,Z14,4.2,2.25,7.09,1.0,1.54
D029,R181,0,Z03,Z13,6.6,3.91,10.28,1.21,3.06
D098,R171,0,Z10,Z10,8.5,0.4,1.9,1.74,0.0
D080,R088,13,Z05,Z10,8.7,1.29,5.33,1.0,0.72
D085,R168,13,Z04,Z23,9.0,6.92,16.68,1.0,2.87
D087,R183,10,Z19,Z09,4.3,3.92,10.73,1.0,1.57
D106,R208,7,Z01,Z01,3.8,0.4,3.84,1.0,1.02
D064,R125,21,Z02,Z07,5.7,5.88,12.64,1.01,2.63
D054,R004,15,Z17,Z24,3.2,5.66,11.15,1.0,1.43
D035,R209,12,Z10,Z17,4.5,4.92,12.76,1.0,2.72
D114,R097,20,Z05,Z17,11.3,5.56,12.02,1.0,2.08
D027,R081,16,Z18,Z08,3.6,4.17,9.68,1.0,2.91
D015,R238,22,Z08,Z17,4.7,3.75,9.66,1.2,3.12
D009,R240,9,Z07,Z23,9.3,5.01,10.91,1.0,1.4
D061,R064,11,Z08,Z08,4.4,0.4,4.67,1.0,0.64
D050,R068,19,Z08,Z14,7.9,3.65,11.73,1.23,1.89
D048,R124,11,Z22,Z14,7.0,2.23,6.81,1.0,1.6
D039,R063,2,Z09,Z14,9.2,3.04,9.96,1.44,1.91
D027,R184,20,Z21,Z17,7.8,4.06,12.75,1.38,3.43
D065,R126,17,Z22,Z03,7.3,7.03,15.23,1.0,3.56
D042,R135,17,Z15,Z13,4.6,2.32,8.22,1.0,1.23
D078,R213,16,Z01,ZJFK,5.0,12.27,39.75,1.26,10.5
D057,R192,17,Z15,Z02,5.2,5.9,11.8,1.0,1.91
D011,R212,11,Z05,Z16,8.6,2.17,7.23,1.0,2.25
D058,R131,10,Z14,Z13,6.7,4.17,9.81,1.0,2.3
D016,R210,2,Z16,Z14,9.4,1.69,5.04,1.13,1.34
D075,R158,19,Z08,Z19,6.3,4.06,11.75,1.33,2.6
D063,R182,10,Z10,Z18,4.8,4.96,11.69,1.0,3.01
D114,R200,16,Z10,Z03,5.5,3.74,9.67,1.0,1.0
D097,R220,23,Z01,Z17,5.5,6.0,13.91,1.0,2.51
D118,R025,9,Z01,Z22,4.0,7.34,14.8,1.0,2.11
D057,R123,20,Z15,Z10,7.3,2.39,6.57,1.43,1.04
D013,R248,10,Z05,Z09,9.1,1.79,6.34,1.0,2.1
D077,R203,19,Z15,Z17,6.2,3.27,13.7,1.55,0.97
D067,R178,18,Z06,Z05,8.9,1.74,2.45,1.0,2.02
D071,R097,10,Z12,Z10,3.9,2.99,7.28,1.0,1.52
D109,R166,18,Z21,Z11,3.9,4.28,10.24,1.0,2.98
D043,R194,12,Z08,Z23,4.0,5.65,13.67,1.0,4.9
D026,R061,12,Z21,Z21,6.5,0.4,4.7,1.0,0.0
D046,R060,17,Z02,ZJFK,3.6,13.8,45.52,1.35,10.13
D082,R148,15,Z10,ZJFK,6.1,12.51,39.9,1.21,5.35
D060,R237,0,Z09,Z14,9.3,3.04,10.22,1.3,1.26
D007,R191,2,Z20,Z07,4.9,3.79,12.21,1.17,2.42
D007,R110,8,Z04,Z19,7.7,5.69,14.73,1.0,2.83
D086,R091,19,Z05,Z10,11.9,1.29,5.61,1.03,1.21
D070,R209,16,Z07,Z17,9.7,5.66,13.75,1.0,4.32
D088,R131,22,Z18,Z07,7.0,5.58,18.65,1.59,4.34
D086,R062,15,Z03,Z15,4.4,4.46,10.25,1.0,1.76
D003,R109,17,Z08,Z21,5.1,4.38,10.88,1.0,2.53
D077,R132,8,Z03,Z07,2.7,4.44,10.55,1.0,1.3
D016,R097,16,Z17,ZJFK,3.8,16.96,43.24,1.0,8.94
D042,R045,7,Z23,ZJFK,3.0,15.8,47.67,1.2,9.86
D016,R115,10,Z16,Z21,7.7,3.09,7.98,1.0,3.19
D009,R031,12,Z06,Z07,10.9,2.29,7.56,1.0,0.0
D064,R148,14,Z24,Z12,7.9,3.86,8.69,1.0,1.12
D003,R017,12,Z21,Z03,5.1,6.45,15.41,1.0,2.91
D036,R153,18,Z18,Z06,4.2,7.06,12.09,1.0,3.68
D005,R248,0,Z11,Z10,6.0,3.3,9.35,1.0,2.65
D119,R182,0,Z05,Z10,11.4,1.29,5.13,1.22,1.97
D113,R239,9,Z12,Z16,4.9,2.48,5.02,1.0,1.46
D087,R023,18,Z07,Z02,9.1,5.88,15.04,1.0,4.09
D027,R211,16,Z22,Z24,8.2,1.71,8.01,1.0,3.36
D042,R091,14,Z03,Z11,2.8,3.05,6.91,1.0,1.28
D088,R064,7,Z13,Z23,5.1,5.04,12.17,1.0,3.39
D090,R213,20,Z07,Z17,12.3,5.66,13.79,1.15,3.76
D021,R134,9,Z23,Z16,6.1,4.14,9.92,1.0,1.79
D049,R147,17,Z02,Z24,4.7,8.1,17.44,1.0,3.49
D117,R087,21,Z02,Z13,6.7,5.07,17.38,1.58,2.58
D066,R130,14,Z04,Z06,7.3,2.15,7.39,1.0,2.55
D103,R242,19,Z23,Z13,6.8,5.04,12.92,1.0,2.06
D005,R035,7,Z10,Z08,3.3,2.11,6.38,1.0,1.73
D100,R155,20,Z24,Z14,8.2,1.39,5.09,1.25,0.72
D100,R220,1,Z07,Z14,10.4,2.28,12.31,2.15,1.41
D082,R135,7,Z02,Z09,3.7,4.48,9.7,1.0,2.3
D017,R224,21,Z01,Z10,6.1,3.7,13.96,1.42,1.45
D054,R221,11,Z16,Z01,6.6,4.47,10.05,1.0,2.89
D055,R075,15,Z13,Z24,4.3,4.94,12.55,1.0,4.16
D065,R062,7,Z02,Z12,3.5,5.6,10.83,1.0,0.81
D072,R090,17,Z08,Z02,4.4,3.95,8.62,1.0,1.56
D114,R078,12,Z19,Z17,5.2,3.15,8.63,1.0,2.21
D103,R210,6,Z11,ZJFK,3.9,15.05,40.6,1.05,9.58
